deployment_id,description,original_environment,environment,created_at,completed_at,is_production_environment,status,repo_id,creator_id
deploy-742,deployed from the QA to others 2023-03-02,QA,others,2023-03-02T04:35:14,2023-03-26T07:07:25,False,failed,repo-16,24
deploy-743,deployed from the UAT to prod 2022-07-14,UAT,prod,2022-07-14T23:50:06,2022-10-08T05:03:23,True,success,repo-11,98
deploy-744,deployed from the UAT to QA 2022-07-26,UAT,QA,2022-07-26T02:41:46,2022-12-20T03:36:43,False,success,repo-34,100
deploy-745,deployed from the UAT to build 2022-09-19,UAT,build,2022-09-19T00:40:59,2023-03-24T20:18:28,False,success,repo-20,63
deploy-746,deployed from the prod to prod 2022-10-20,prod,prod,2022-10-20T23:23:18,2023-01-23T14:23:10,True,failed,repo-26,85
deploy-747,deployed from the prod to prod 2022-12-25,prod,prod,2022-12-25T08:46:42,2023-02-16T13:21:43,True,success,repo-6,3
deploy-748,deployed from the QA to prod 2022-08-24,QA,prod,2022-08-24T17:01:38,2023-01-27T05:33:57,True,success,repo-22,77
deploy-749,deployed from the UAT to prod 2022-11-21,UAT,prod,2022-11-21T23:59:55,2023-06-22T20:01:10,True,failed,repo-7,55
deploy-750,deployed from the prod to prod 2022-12-03,prod,prod,2022-12-03T04:53:51,2023-02-28T12:21:15,True,failed,repo-19,86
deploy-751,deployed from the UAT to UAT 2022-11-11,UAT,UAT,2022-11-11T01:40:29,2023-06-26T23:13:45,False,success,repo-32,90
deploy-752,deployed from the build to QA 2022-08-14,build,QA,2022-08-14T03:54:32,2023-06-28T19:53:49,False,success,repo-14,67
deploy-753,deployed from the QA to UAT 2022-07-20,QA,UAT,2022-07-20T18:07:54,2023-06-07T02:35:23,False,failed,repo-13,62
deploy-754,deployed from the prod to prod 2023-05-28,prod,prod,2023-05-28T05:00:25,2023-07-16T18:30:46,True,failed,repo-10,29
deploy-755,deployed from the others to prod 2023-03-23,others,prod,2023-03-23T19:25:26,2023-07-04T23:27:39,True,failed,repo-27,73
deploy-756,deployed from the build to others 2023-04-08,build,others,2023-04-08T05:08:55,2023-06-29T22:18:35,False,failed,repo-10,57
deploy-757,deployed from the QA to prod 2023-06-08,QA,prod,2023-06-08T02:30:13,2023-06-19T22:34:42,True,success,repo-1,89
deploy-758,deployed from the build to UAT 2023-01-24,build,UAT,2023-01-24T07:07:40,2023-03-24T19:40:14,False,success,repo-4,18
deploy-759,deployed from the build to prod 2023-03-27,build,prod,2023-03-27T18:45:01,2023-07-17T01:02:23,True,failed,repo-15,19
deploy-760,deployed from the QA to build 2023-05-09,QA,build,2023-05-09T09:54:55,2023-06-25T17:26:46,False,failed,repo-3,67
deploy-761,deployed from the build to build 2022-11-13,build,build,2022-11-13T20:40:35,2023-03-08T10:25:04,False,failed,repo-22,32
deploy-762,deployed from the prod to prod 2022-08-10,prod,prod,2022-08-10T04:09:12,2022-11-03T19:24:06,True,success,repo-13,78
deploy-763,deployed from the others to others 2023-06-12,others,others,2023-06-12T18:59:12,2023-06-16T06:49:43,False,failed,repo-10,47
deploy-764,deployed from the UAT to UAT 2022-10-25,UAT,UAT,2022-10-25T17:53:19,2023-05-19T07:27:56,False,success,repo-34,59
deploy-765,deployed from the build to prod 2023-01-08,build,prod,2023-01-08T20:53:35,2023-05-18T01:20:08,True,success,repo-9,29
deploy-766,deployed from the UAT to others 2023-06-02,UAT,others,2023-06-02T23:18:47,2023-07-04T21:45:11,False,failed,repo-2,39
deploy-767,deployed from the QA to others 2022-11-18,QA,others,2022-11-18T08:40:01,2023-02-16T13:22:34,False,success,repo-27,68
deploy-768,deployed from the others to QA 2022-09-24,others,QA,2022-09-24T02:27:53,2023-03-31T06:01:13,False,failed,repo-25,98
deploy-769,deployed from the build to QA 2023-01-24,build,QA,2023-01-24T09:00:10,2023-03-15T10:10:48,False,success,repo-25,30
deploy-770,deployed from the others to prod 2023-04-19,others,prod,2023-04-19T19:23:39,2023-05-18T12:35:50,True,failed,repo-5,48
deploy-771,deployed from the build to QA 2023-06-01,build,QA,2023-06-01T21:01:10,2023-06-11T00:30:44,False,failed,repo-3,87
deploy-772,deployed from the UAT to UAT 2022-10-31,UAT,UAT,2022-10-31T18:58:03,2023-03-11T20:35:50,False,success,repo-26,39
deploy-773,deployed from the QA to QA 2023-02-10,QA,QA,2023-02-10T03:54:58,2023-06-20T11:44:41,False,success,repo-17,69
deploy-774,deployed from the others to others 2022-11-13,others,others,2022-11-13T22:13:16,2023-02-11T23:28:17,False,failed,repo-16,79
deploy-775,deployed from the build to prod 2023-02-07,build,prod,2023-02-07T15:11:38,2023-07-16T14:32:01,True,success,repo-25,82
deploy-776,deployed from the prod to prod 2023-01-29,prod,prod,2023-01-29T12:56:16,2023-02-24T22:05:30,True,success,repo-24,81
deploy-777,deployed from the QA to QA 2023-01-09,QA,QA,2023-01-09T07:28:16,2023-07-07T03:22:26,False,success,repo-9,80
deploy-778,deployed from the QA to others 2022-10-08,QA,others,2022-10-08T04:58:09,2023-02-28T16:10:51,False,success,repo-3,76
deploy-779,deployed from the others to prod 2023-03-22,others,prod,2023-03-22T07:04:48,2023-05-24T06:32:28,True,success,repo-23,37
deploy-780,deployed from the UAT to others 2022-12-19,UAT,others,2022-12-19T17:07:21,2023-04-12T10:50:18,False,success,repo-15,97
deploy-781,deployed from the QA to QA 2022-09-08,QA,QA,2022-09-08T03:01:43,2022-12-20T12:30:18,False,failed,repo-21,62
deploy-782,deployed from the build to others 2023-03-11,build,others,2023-03-11T13:14:54,2023-03-26T13:38:24,False,failed,repo-7,7
deploy-783,deployed from the others to others 2023-04-04,others,others,2023-04-04T10:15:46,2023-05-08T17:53:01,False,success,repo-17,62
deploy-784,deployed from the UAT to QA 2022-08-03,UAT,QA,2022-08-03T18:23:54,2022-08-25T21:34:11,False,success,repo-23,7
deploy-785,deployed from the build to QA 2022-08-15,build,QA,2022-08-15T00:10:11,2022-08-22T17:47:38,False,success,repo-5,31
deploy-786,deployed from the UAT to UAT 2023-01-21,UAT,UAT,2023-01-21T12:31:22,2023-03-26T21:46:13,False,success,repo-4,71
deploy-787,deployed from the others to prod 2023-06-18,others,prod,2023-06-18T23:01:24,2023-06-27T07:06:19,True,success,repo-24,53
deploy-788,deployed from the UAT to others 2023-02-20,UAT,others,2023-02-20T17:59:09,2023-04-29T23:29:37,False,success,repo-11,45
deploy-789,deployed from the build to UAT 2022-09-18,build,UAT,2022-09-18T22:00:22,2023-03-29T12:26:08,False,success,repo-23,9
deploy-790,deployed from the UAT to prod 2023-04-09,UAT,prod,2023-04-09T09:14:44,2023-04-15T08:35:12,True,success,repo-6,6
deploy-791,deployed from the QA to others 2022-12-14,QA,others,2022-12-14T05:21:08,2023-03-25T02:21:33,False,failed,repo-22,59
deploy-792,deployed from the QA to others 2023-02-10,QA,others,2023-02-10T09:40:33,2023-02-16T23:19:22,False,failed,repo-18,69
deploy-793,deployed from the QA to QA 2023-04-12,QA,QA,2023-04-12T14:15:27,2023-06-12T16:37:26,False,success,repo-17,19
deploy-794,deployed from the build to UAT 2023-01-08,build,UAT,2023-01-08T10:30:25,2023-03-12T14:31:01,False,failed,repo-1,3
deploy-795,deployed from the build to others 2023-03-28,build,others,2023-03-28T11:04:33,2023-05-01T17:08:02,False,failed,repo-23,44
deploy-796,deployed from the build to build 2022-10-11,build,build,2022-10-11T12:36:42,2023-04-04T09:23:52,False,failed,repo-1,2
deploy-797,deployed from the others to UAT 2023-01-04,others,UAT,2023-01-04T13:32:58,2023-07-06T13:12:38,False,success,repo-18,43
deploy-798,deployed from the prod to prod 2023-03-16,prod,prod,2023-03-16T15:12:31,2023-03-18T18:56:39,True,failed,repo-1,81
deploy-799,deployed from the QA to prod 2022-08-02,QA,prod,2022-08-02T15:04:03,2022-09-11T01:41:24,True,failed,repo-27,100
deploy-800,deployed from the QA to build 2022-12-20,QA,build,2022-12-20T12:49:31,2023-07-14T06:54:38,False,failed,repo-26,84
deploy-801,deployed from the build to UAT 2022-12-19,build,UAT,2022-12-19T05:54:56,2023-01-10T14:11:35,False,failed,repo-5,73
deploy-802,deployed from the prod to prod 2023-02-03,prod,prod,2023-02-03T14:32:23,2023-04-14T06:47:32,True,success,repo-7,12
deploy-803,deployed from the others to others 2022-11-29,others,others,2022-11-29T10:54:42,2023-03-02T20:37:10,False,failed,repo-21,80
deploy-804,deployed from the others to UAT 2023-05-10,others,UAT,2023-05-10T19:16:32,2023-05-30T03:39:54,False,failed,repo-29,1
deploy-805,deployed from the others to UAT 2023-03-06,others,UAT,2023-03-06T21:01:32,2023-05-03T02:03:05,False,success,repo-10,36
deploy-806,deployed from the QA to build 2023-06-06,QA,build,2023-06-06T16:26:52,2023-07-16T04:01:28,False,success,repo-14,64
deploy-807,deployed from the build to build 2022-07-07,build,build,2022-07-07T07:14:45,2022-10-27T12:56:43,False,failed,repo-5,87
deploy-808,deployed from the others to build 2022-09-18,others,build,2022-09-18T05:27:01,2023-04-28T15:46:54,False,failed,repo-30,7
deploy-809,deployed from the others to prod 2023-02-22,others,prod,2023-02-22T10:15:24,2023-05-09T09:13:05,True,failed,repo-5,71
deploy-810,deployed from the prod to prod 2022-12-08,prod,prod,2022-12-08T04:00:22,2023-03-30T23:24:55,True,failed,repo-5,65
deploy-811,deployed from the UAT to UAT 2023-07-14,UAT,UAT,2023-07-14T09:29:33,2023-07-16T03:06:43,False,success,repo-25,12
deploy-812,deployed from the UAT to prod 2023-04-13,UAT,prod,2023-04-13T09:17:33,2023-06-03T19:33:19,True,success,repo-9,21
deploy-813,deployed from the others to prod 2023-05-18,others,prod,2023-05-18T07:45:50,2023-07-01T16:15:16,True,success,repo-2,9
deploy-814,deployed from the build to others 2023-02-13,build,others,2023-02-13T22:31:02,2023-03-26T00:46:21,False,success,repo-3,33
deploy-815,deployed from the prod to prod 2022-09-03,prod,prod,2022-09-03T13:46:34,2022-11-02T11:32:20,True,failed,repo-16,13
deploy-816,deployed from the UAT to build 2022-11-14,UAT,build,2022-11-14T04:53:18,2023-01-20T07:49:32,False,success,repo-1,37
deploy-817,deployed from the prod to prod 2022-09-05,prod,prod,2022-09-05T00:29:17,2023-03-20T00:59:57,True,success,repo-10,9
deploy-818,deployed from the build to prod 2022-09-12,build,prod,2022-09-12T05:34:51,2022-12-29T04:34:18,True,failed,repo-7,14
deploy-819,deployed from the UAT to others 2023-07-04,UAT,others,2023-07-04T18:21:05,2023-07-08T14:13:59,False,success,repo-1,50
deploy-820,deployed from the build to QA 2023-07-18,build,QA,2023-07-18T13:15:43,2023-07-19T01:55:05,False,failed,repo-21,88
deploy-821,deployed from the QA to prod 2022-11-18,QA,prod,2022-11-18T08:47:48,2023-06-06T02:59:35,True,success,repo-12,14
deploy-822,deployed from the UAT to build 2022-08-09,UAT,build,2022-08-09T19:51:31,2023-05-20T11:33:52,False,success,repo-13,60
deploy-823,deployed from the UAT to UAT 2023-05-28,UAT,UAT,2023-05-28T17:54:52,2023-07-05T00:35:58,False,failed,repo-3,4
deploy-824,deployed from the build to prod 2023-03-22,build,prod,2023-03-22T03:46:42,2023-06-26T22:31:36,True,failed,repo-19,52
deploy-825,deployed from the prod to prod 2022-09-26,prod,prod,2022-09-26T16:10:11,2023-07-04T18:18:44,True,failed,repo-19,100
deploy-826,deployed from the UAT to prod 2023-07-19,UAT,prod,2023-07-19T06:42:40,2023-07-19T11:25:22,True,failed,repo-28,65
deploy-827,deployed from the prod to prod 2023-07-13,prod,prod,2023-07-13T12:51:01,2023-07-16T19:49:54,True,failed,repo-31,17
deploy-828,deployed from the QA to QA 2022-07-02,QA,QA,2022-07-02T17:30:02,2022-11-13T06:29:37,False,failed,repo-28,6
deploy-829,deployed from the others to build 2023-05-03,others,build,2023-05-03T01:09:59,2023-07-11T14:14:17,False,failed,repo-30,41
deploy-830,deployed from the UAT to prod 2022-07-03,UAT,prod,2022-07-03T05:58:44,2023-07-14T11:09:24,True,success,repo-31,19
deploy-831,deployed from the build to others 2023-05-28,build,others,2023-05-28T17:20:52,2023-07-16T04:33:38,False,success,repo-25,36
deploy-832,deployed from the others to UAT 2023-02-23,others,UAT,2023-02-23T05:29:05,2023-03-04T04:43:08,False,failed,repo-34,71
deploy-833,deployed from the UAT to build 2023-04-14,UAT,build,2023-04-14T02:34:22,2023-05-29T21:39:56,False,failed,repo-14,99
deploy-834,deployed from the prod to prod 2022-07-22,prod,prod,2022-07-22T22:54:28,2022-08-17T15:47:01,True,failed,repo-33,86
deploy-835,deployed from the build to UAT 2023-07-15,build,UAT,2023-07-15T22:03:59,2023-07-16T11:45:03,False,failed,repo-34,27
deploy-836,deployed from the prod to prod 2022-11-04,prod,prod,2022-11-04T19:55:35,2023-02-06T17:45:10,True,success,repo-16,75
deploy-837,deployed from the prod to prod 2022-10-07,prod,prod,2022-10-07T10:58:11,2022-10-08T07:01:57,True,success,repo-18,39
deploy-838,deployed from the others to prod 2023-01-27,others,prod,2023-01-27T03:56:58,2023-04-08T15:20:13,True,failed,repo-3,6
deploy-839,deployed from the others to build 2023-05-03,others,build,2023-05-03T00:34:44,2023-06-01T02:05:00,False,success,repo-26,80
deploy-840,deployed from the others to UAT 2023-05-16,others,UAT,2023-05-16T18:00:31,2023-06-26T15:03:11,False,success,repo-34,89
deploy-841,deployed from the build to UAT 2023-06-12,build,UAT,2023-06-12T08:13:46,2023-06-22T04:29:59,False,success,repo-18,36
deploy-842,deployed from the UAT to UAT 2023-04-21,UAT,UAT,2023-04-21T16:00:32,2023-05-21T12:28:37,False,success,repo-5,7
deploy-843,deployed from the others to prod 2022-11-12,others,prod,2022-11-12T09:19:17,2023-01-16T00:00:05,True,success,repo-17,46
deploy-844,deployed from the build to UAT 2022-09-30,build,UAT,2022-09-30T17:10:06,2022-10-31T03:07:24,False,failed,repo-16,23
deploy-845,deployed from the QA to others 2023-06-27,QA,others,2023-06-27T04:26:30,2023-06-28T04:57:25,False,success,repo-12,23
deploy-846,deployed from the others to prod 2022-07-14,others,prod,2022-07-14T20:44:36,2023-01-25T05:12:55,True,success,repo-27,77
deploy-847,deployed from the others to UAT 2023-02-08,others,UAT,2023-02-08T09:28:53,2023-06-30T20:32:18,False,success,repo-31,99
deploy-848,deployed from the prod to prod 2023-03-23,prod,prod,2023-03-23T16:53:14,2023-06-06T18:08:16,True,failed,repo-23,60
deploy-849,deployed from the QA to others 2022-11-06,QA,others,2022-11-06T22:58:48,2023-01-31T04:06:57,False,success,repo-8,5
deploy-850,deployed from the prod to prod 2023-05-06,prod,prod,2023-05-06T08:12:11,2023-07-05T09:21:37,True,success,repo-32,28
deploy-851,deployed from the UAT to QA 2022-12-07,UAT,QA,2022-12-07T00:26:47,2023-01-24T04:46:47,False,failed,repo-31,56
deploy-852,deployed from the QA to QA 2023-07-14,QA,QA,2023-07-14T20:55:23,2023-07-17T10:55:30,False,success,repo-19,83
deploy-853,deployed from the UAT to build 2023-01-08,UAT,build,2023-01-08T01:21:03,2023-05-13T05:48:32,False,failed,repo-4,12
deploy-854,deployed from the QA to build 2022-08-05,QA,build,2022-08-05T09:30:22,2022-11-22T14:41:53,False,success,repo-30,91
deploy-855,deployed from the QA to prod 2022-09-27,QA,prod,2022-09-27T18:41:58,2022-12-09T14:34:40,True,success,repo-10,44
deploy-856,deployed from the QA to others 2022-11-03,QA,others,2022-11-03T19:06:01,2023-03-23T00:46:12,False,success,repo-33,64
deploy-857,deployed from the UAT to prod 2022-08-21,UAT,prod,2022-08-21T08:34:16,2022-11-07T02:21:07,True,failed,repo-5,98
deploy-858,deployed from the prod to prod 2023-04-06,prod,prod,2023-04-06T00:34:44,2023-07-18T02:48:52,True,failed,repo-24,26
deploy-859,deployed from the QA to QA 2023-04-02,QA,QA,2023-04-02T15:31:08,2023-06-19T00:24:42,False,success,repo-20,52
deploy-860,deployed from the others to build 2023-01-03,others,build,2023-01-03T10:34:15,2023-01-12T01:06:13,False,success,repo-10,46
deploy-861,deployed from the QA to others 2022-08-08,QA,others,2022-08-08T10:12:54,2022-10-07T02:57:00,False,failed,repo-34,29
deploy-862,deployed from the QA to build 2022-08-22,QA,build,2022-08-22T13:15:51,2022-12-30T17:57:29,False,failed,repo-29,51
deploy-863,deployed from the others to others 2023-07-12,others,others,2023-07-12T23:15:06,2023-07-17T02:15:06,False,failed,repo-17,16
deploy-864,deployed from the UAT to others 2022-12-05,UAT,others,2022-12-05T16:18:24,2023-02-18T06:58:08,False,success,repo-32,45
deploy-865,deployed from the QA to build 2022-10-07,QA,build,2022-10-07T18:18:42,2023-06-29T03:54:33,False,failed,repo-19,41
deploy-866,deployed from the prod to prod 2023-06-20,prod,prod,2023-06-20T22:21:44,2023-07-06T00:26:59,True,failed,repo-21,90
deploy-867,deployed from the UAT to prod 2022-08-09,UAT,prod,2022-08-09T00:17:35,2023-05-22T19:43:13,True,failed,repo-3,83
deploy-868,deployed from the UAT to build 2023-02-03,UAT,build,2023-02-03T16:39:38,2023-06-29T16:41:26,False,success,repo-25,65
deploy-869,deployed from the UAT to build 2022-07-26,UAT,build,2022-07-26T01:20:03,2022-11-26T04:04:18,False,failed,repo-13,45
deploy-870,deployed from the QA to QA 2022-10-03,QA,QA,2022-10-03T12:44:43,2023-02-20T10:02:28,False,failed,repo-23,33
deploy-871,deployed from the build to prod 2022-10-05,build,prod,2022-10-05T04:35:55,2023-03-28T06:55:35,True,failed,repo-18,84
deploy-872,deployed from the prod to prod 2022-07-10,prod,prod,2022-07-10T08:35:43,2023-06-17T13:49:06,True,failed,repo-15,35
deploy-873,deployed from the QA to build 2022-07-16,QA,build,2022-07-16T17:22:24,2023-04-12T16:32:01,False,success,repo-4,74
deploy-874,deployed from the build to build 2022-07-28,build,build,2022-07-28T07:55:31,2023-04-27T14:04:27,False,failed,repo-2,45
deploy-875,deployed from the QA to QA 2022-09-19,QA,QA,2022-09-19T18:44:19,2023-04-23T12:18:50,False,failed,repo-23,50
deploy-876,deployed from the prod to prod 2022-10-03,prod,prod,2022-10-03T01:49:04,2022-12-17T12:43:58,True,success,repo-8,27
deploy-877,deployed from the build to UAT 2022-10-16,build,UAT,2022-10-16T12:53:49,2022-10-30T22:33:43,False,success,repo-28,46
deploy-878,deployed from the prod to prod 2023-01-22,prod,prod,2023-01-22T01:21:30,2023-02-15T09:17:26,True,failed,repo-12,20
deploy-879,deployed from the build to build 2022-07-13,build,build,2022-07-13T02:42:08,2023-04-02T13:23:31,False,failed,repo-27,11
deploy-880,deployed from the UAT to prod 2022-12-04,UAT,prod,2022-12-04T07:08:31,2023-06-25T19:34:24,True,failed,repo-2,66
deploy-881,deployed from the build to QA 2022-08-26,build,QA,2022-08-26T05:18:32,2023-01-29T09:51:21,False,success,repo-5,29
deploy-882,deployed from the QA to UAT 2022-09-13,QA,UAT,2022-09-13T23:44:02,2023-06-05T23:07:00,False,failed,repo-32,63
deploy-883,deployed from the prod to prod 2022-09-11,prod,prod,2022-09-11T10:07:38,2022-12-11T00:53:21,True,failed,repo-34,87
deploy-884,deployed from the prod to prod 2022-11-05,prod,prod,2022-11-05T00:35:21,2023-07-16T15:14:51,True,failed,repo-3,34
deploy-885,deployed from the prod to prod 2023-02-28,prod,prod,2023-02-28T10:31:31,2023-06-07T21:26:50,True,success,repo-20,64
deploy-886,deployed from the prod to prod 2023-04-12,prod,prod,2023-04-12T05:49:08,2023-06-06T06:40:47,True,success,repo-5,5
deploy-887,deployed from the prod to prod 2022-12-30,prod,prod,2022-12-30T20:17:15,2023-05-10T19:57:14,True,success,repo-30,91
