pull_request_id,description,state,created_at,merged_at,closed_at,creator_id,repository_id
pr-694,pull request_694,closed,2023-02-09T23:05:27,2023-04-04T12:32:12,2023-06-12T03:31:56,51,repo-30
pr-695,pull request_695,open,2023-03-24T06:37:43,2023-04-05T06:16:36,2023-07-03T18:41:37,4,repo-19
pr-696,pull request_696,open,2022-08-28T08:57:41,2023-05-26T12:23:14,2023-06-05T09:49:52,6,repo-10
pr-697,pull request_697,closed,2022-10-27T05:49:27,2023-02-05T16:54:17,2023-07-14T10:55:24,24,repo-8
pr-698,pull request_698,closed,2023-01-01T10:06:08,2023-05-10T12:20:14,2023-06-22T22:22:10,39,repo-12
pr-699,pull request_699,closed,2022-10-25T12:06:18,2023-04-22T01:16:52,2023-05-01T11:37:29,60,repo-28
pr-700,pull request_700,closed,2023-07-04T04:47:53,2023-07-07T13:10:07,2023-07-10T13:24:51,86,repo-8
pr-701,pull request_701,open,2022-11-13T10:03:08,2022-12-09T04:34:06,2023-01-17T03:14:10,30,repo-28
pr-702,pull request_702,open,2022-12-14T22:01:13,2023-01-14T11:47:27,2023-01-30T05:10:15,16,repo-13
pr-703,pull request_703,open,2023-06-04T20:15:51,2023-06-13T07:42:25,2023-06-19T13:46:18,92,repo-24
pr-704,pull request_704,open,2023-01-20T19:45:32,2023-03-28T08:21:03,2023-05-19T20:00:04,14,repo-2
pr-705,pull request_705,closed,2022-10-26T21:21:35,2023-07-01T15:46:05,2023-07-11T11:58:24,13,repo-16
pr-706,pull request_706,open,2023-01-25T23:45:52,2023-03-22T16:01:44,2023-05-23T19:12:33,82,repo-26
pr-707,pull request_707,open,2022-11-12T00:19:15,2023-04-24T10:12:07,2023-06-04T21:41:11,6,repo-15
pr-708,pull request_708,open,2022-10-17T07:11:16,2023-05-20T09:20:43,2023-07-13T15:22:27,92,repo-26
pr-709,pull request_709,open,2022-11-09T06:26:13,2023-03-01T16:19:46,2023-06-03T23:21:14,89,repo-20
pr-710,pull request_710,open,2022-09-11T11:20:56,2023-01-14T00:29:57,2023-07-04T03:08:35,27,repo-8
pr-711,pull request_711,open,2022-09-14T02:29:00,2022-11-28T21:52:45,2022-12-07T13:22:06,86,repo-33
pr-712,pull request_712,closed,2023-07-13T16:19:49,2023-07-17T23:58:13,2023-07-18T12:58:28,71,repo-26
pr-713,pull request_713,open,2022-12-15T20:15:12,2023-06-05T00:24:41,2023-07-01T07:52:09,3,repo-34
pr-714,pull request_714,open,2022-08-05T19:52:20,2023-06-08T16:35:52,2023-06-28T09:15:51,6,repo-18
pr-715,pull request_715,open,2023-06-24T09:30:31,2023-07-15T07:56:39,2023-07-17T23:00:06,2,repo-13
pr-716,pull request_716,open,2022-11-30T09:49:12,2023-02-25T07:23:24,2023-04-01T00:57:03,79,repo-25
pr-717,pull request_717,open,2023-05-18T12:06:12,2023-06-26T08:39:49,2023-07-16T10:46:39,54,repo-3
pr-718,pull request_718,open,2023-03-01T19:15:53,2023-06-19T23:54:31,2023-06-22T08:10:17,93,repo-17
pr-719,pull request_719,open,2022-12-10T01:02:54,2023-06-05T10:06:34,2023-06-21T02:04:19,25,repo-15
pr-720,pull request_720,open,2022-10-20T20:44:13,2022-12-18T13:38:22,2023-06-07T22:00:40,65,repo-19
pr-721,pull request_721,closed,2022-08-11T21:34:52,2022-09-02T20:35:34,2023-02-01T13:33:15,69,repo-29
pr-722,pull request_722,closed,2022-11-23T18:21:03,2022-12-09T08:07:06,2023-03-29T09:00:50,83,repo-6
pr-723,pull request_723,closed,2022-10-10T20:40:13,2023-03-26T07:56:15,2023-04-26T18:36:24,76,repo-10
pr-724,pull request_724,closed,2023-04-25T00:02:42,2023-05-25T09:26:11,2023-06-27T07:48:37,56,repo-23
pr-725,pull request_725,closed,2022-11-16T03:11:24,2023-07-12T10:28:24,2023-07-15T23:05:06,18,repo-3
pr-726,pull request_726,open,2023-01-30T16:08:30,2023-05-23T06:17:26,2023-07-17T20:04:11,98,repo-16
pr-727,pull request_727,open,2023-01-15T23:17:09,2023-07-08T06:38:38,2023-07-10T23:05:11,59,repo-15
pr-728,pull request_728,closed,2023-05-28T20:46:56,2023-06-27T15:12:12,2023-07-14T06:36:45,15,repo-14
pr-729,pull request_729,closed,2023-07-16T08:59:52,2023-07-17T02:26:26,2023-07-17T17:16:12,31,repo-20
pr-730,pull request_730,open,2022-07-07T07:45:55,2022-11-11T18:57:08,2023-05-13T15:05:07,66,repo-24
pr-731,pull request_731,open,2023-01-08T11:09:24,2023-05-07T14:45:04,2023-06-29T09:27:01,58,repo-12
pr-732,pull request_732,closed,2022-10-21T08:46:23,2022-11-05T16:07:16,2022-11-09T09:56:55,70,repo-10
pr-733,pull request_733,open,2023-06-06T21:22:13,2023-06-16T18:42:56,2023-07-12T12:10:42,41,repo-14
pr-734,pull request_734,closed,2023-01-01T12:26:18,2023-06-11T12:55:34,2023-06-22T00:40:56,55,repo-17
pr-735,pull request_735,open,2023-05-05T11:47:46,2023-06-17T00:25:18,2023-06-28T16:22:25,34,repo-11
pr-736,pull request_736,closed,2023-01-01T12:42:46,2023-06-27T08:51:45,2023-06-28T12:01:52,18,repo-17
pr-737,pull request_737,closed,2023-01-31T22:13:43,2023-04-04T06:22:09,2023-04-08T19:01:23,79,repo-13
pr-738,pull request_738,open,2022-11-16T15:37:06,2023-04-10T22:15:23,2023-06-12T04:00:19,86,repo-23
pr-739,pull request_739,closed,2023-04-15T06:20:17,2023-05-18T10:50:29,2023-06-09T20:48:26,30,repo-30
pr-740,pull request_740,closed,2022-11-03T15:47:40,2023-06-10T06:01:58,2023-06-12T06:00:24,93,repo-34
pr-741,pull request_741,closed,2023-01-01T22:01:07,2023-02-23T22:25:27,2023-04-21T17:13:11,96,repo-3
pr-742,pull request_742,closed,2022-07-09T15:27:58,2023-06-05T22:28:36,2023-07-18T06:38:46,27,repo-15
pr-743,pull request_743,open,2023-04-20T11:19:06,2023-06-10T23:18:37,2023-07-06T22:53:31,34,repo-19
pr-744,pull request_744,open,2022-12-08T19:31:00,2022-12-22T16:29:49,2023-02-11T15:51:05,84,repo-26
pr-745,pull request_745,closed,2022-12-06T15:35:29,2023-01-01T10:27:06,2023-02-23T06:36:18,71,repo-23
pr-746,pull request_746,closed,2023-03-06T04:55:11,2023-06-15T11:37:01,2023-06-19T01:18:13,81,repo-7
pr-747,pull request_747,closed,2022-12-27T05:52:57,2023-04-20T19:49:36,2023-06-12T02:28:43,46,repo-2
pr-748,pull request_748,closed,2022-09-11T04:04:26,2023-04-08T20:10:15,2023-05-06T13:28:37,53,repo-4
pr-749,pull request_749,open,2023-04-24T02:07:41,2023-06-20T09:56:22,2023-07-07T02:56:23,37,repo-21
pr-750,pull request_750,open,2023-06-18T08:38:13,2023-07-07T02:37:18,2023-07-15T12:14:53,22,repo-15
pr-751,pull request_751,closed,2023-01-02T08:29:51,2023-03-28T19:42:55,2023-06-05T03:31:58,41,repo-11
pr-752,pull request_752,open,2023-02-05T23:31:28,2023-05-01T17:26:25,2023-07-02T17:18:16,51,repo-9
pr-753,pull request_753,closed,2023-01-18T21:34:18,2023-04-02T12:38:24,2023-06-03T13:03:46,12,repo-30
pr-754,pull request_754,closed,2023-05-25T08:20:09,2023-07-11T17:08:15,2023-07-12T14:12:41,18,repo-7
pr-755,pull request_755,open,2022-12-28T22:50:55,2023-03-26T00:59:13,2023-06-22T14:37:31,71,repo-31
pr-756,pull request_756,closed,2022-11-29T23:23:02,2023-02-09T19:42:38,2023-03-11T22:04:54,25,repo-12
pr-757,pull request_757,closed,2023-07-03T11:09:33,2023-07-11T18:32:32,2023-07-15T13:10:44,51,repo-21
pr-758,pull request_758,closed,2023-02-04T03:30:57,2023-04-14T23:03:19,2023-06-30T02:54:34,55,repo-14
pr-759,pull request_759,closed,2022-08-04T17:16:57,2022-11-04T15:22:23,2023-06-02T00:15:59,38,repo-16
pr-760,pull request_760,closed,2022-09-17T01:29:14,2023-01-28T19:55:28,2023-05-08T15:50:21,62,repo-16
pr-761,pull request_761,closed,2022-09-03T01:51:15,2022-11-12T18:05:39,2023-06-02T21:38:06,9,repo-21
pr-762,pull request_762,closed,2022-10-25T01:25:30,2023-07-06T23:46:50,2023-07-16T11:23:29,19,repo-31
pr-763,pull request_763,closed,2023-05-09T01:10:09,2023-05-18T23:50:59,2023-07-09T13:57:23,93,repo-30
pr-764,pull request_764,closed,2023-03-13T09:55:08,2023-05-15T23:59:57,2023-05-17T00:50:26,82,repo-1
pr-765,pull request_765,open,2022-09-06T09:27:24,2023-02-01T18:09:36,2023-06-05T13:23:22,61,repo-13
pr-766,pull request_766,open,2022-12-11T18:35:45,2023-06-03T01:08:34,2023-06-15T06:21:45,6,repo-9
pr-767,pull request_767,open,2023-02-17T09:13:21,2023-05-23T02:26:56,2023-06-20T06:01:26,66,repo-29
pr-768,pull request_768,closed,2023-04-03T01:06:43,2023-05-18T07:24:08,2023-05-26T05:55:34,84,repo-16
pr-769,pull request_769,closed,2022-10-17T19:28:47,2023-05-18T03:27:03,2023-05-23T03:53:21,96,repo-31
pr-770,pull request_770,open,2022-11-24T10:12:47,2023-06-28T21:24:59,2023-07-05T14:40:13,6,repo-3
pr-771,pull request_771,open,2023-04-12T10:17:04,2023-06-09T00:13:09,2023-07-01T16:42:44,43,repo-28
pr-772,pull request_772,closed,2022-11-28T20:38:51,2023-01-06T02:37:57,2023-03-31T01:39:49,74,repo-31
pr-773,pull request_773,closed,2023-01-03T17:21:18,2023-02-21T20:32:47,2023-03-25T23:37:50,69,repo-24
pr-774,pull request_774,open,2023-04-14T03:16:32,2023-05-13T14:27:52,2023-06-26T14:30:36,49,repo-5
pr-775,pull request_775,closed,2023-04-29T07:44:32,2023-07-13T08:33:59,2023-07-14T16:03:59,27,repo-34
pr-776,pull request_776,open,2022-09-10T23:43:31,2023-06-19T23:00:31,2023-06-23T08:44:55,98,repo-5
pr-777,pull request_777,open,2022-12-04T17:58:40,2023-01-29T05:22:22,2023-04-27T15:26:11,62,repo-2
pr-778,pull request_778,closed,2023-03-13T00:26:22,2023-06-17T15:12:58,2023-07-01T22:32:59,82,repo-2
pr-779,pull request_779,closed,2023-03-07T07:51:53,2023-03-20T02:06:48,2023-05-02T04:21:09,70,repo-1
pr-780,pull request_780,open,2022-07-24T12:12:52,2023-04-21T06:21:19,2023-05-27T22:44:34,59,repo-14
pr-781,pull request_781,open,2023-03-07T02:24:57,2023-04-02T19:03:22,2023-06-01T15:42:26,59,repo-34
pr-782,pull request_782,open,2023-02-28T00:53:48,2023-05-21T23:00:26,2023-06-21T16:35:52,21,repo-18
pr-783,pull request_783,open,2023-03-16T12:07:58,2023-05-30T02:01:07,2023-06-06T00:26:27,94,repo-3
pr-784,pull request_784,closed,2022-12-06T18:16:11,2023-03-29T20:44:33,2023-04-14T11:42:04,5,repo-25
pr-785,pull request_785,closed,2023-02-13T04:44:36,2023-03-24T19:41:09,2023-04-23T16:45:09,41,repo-4
pr-786,pull request_786,closed,2022-09-02T19:33:25,2022-12-27T13:08:29,2023-04-28T17:07:09,21,repo-34
pr-787,pull request_787,open,2023-04-07T21:21:37,2023-06-22T20:43:09,2023-06-24T20:09:43,90,repo-27
pr-788,pull request_788,open,2022-09-15T09:09:03,2023-02-04T11:22:21,2023-04-14T12:57:54,57,repo-10
pr-789,pull request_789,open,2022-11-04T14:26:37,2023-02-18T02:02:27,2023-06-15T07:52:06,41,repo-26
pr-790,pull request_790,closed,2023-06-29T16:50:39,2023-07-13T19:31:48,2023-07-14T05:33:26,73,repo-2
pr-791,pull request_791,closed,2022-08-01T02:46:39,2023-06-29T12:03:30,2023-07-01T10:11:43,95,repo-29
pr-792,pull request_792,open,2022-10-29T23:09:40,2022-11-09T04:00:12,2023-04-24T18:27:54,21,repo-13
pr-793,pull request_793,open,2022-08-18T07:35:32,2022-11-08T12:37:32,2023-02-20T12:11:27,91,repo-24
pr-794,pull request_794,closed,2023-01-29T01:53:27,2023-03-30T18:46:00,2023-06-10T10:21:38,3,repo-14
pr-795,pull request_795,closed,2023-02-19T20:24:09,2023-02-21T00:44:37,2023-04-14T18:32:02,25,repo-1
pr-796,pull request_796,closed,2023-03-06T00:55:16,2023-03-26T01:52:12,2023-04-20T02:26:02,31,repo-25
pr-797,pull request_797,closed,2022-08-06T19:14:32,2023-01-15T11:47:38,2023-06-22T23:38:22,43,repo-1
pr-798,pull request_798,open,2022-07-08T17:19:05,2022-08-27T15:44:08,2023-04-10T15:38:39,24,repo-32
pr-799,pull request_799,closed,2022-12-29T20:08:31,2023-06-03T11:09:33,2023-06-08T04:20:57,76,repo-18
pr-800,pull request_800,open,2022-11-13T05:25:51,2022-11-30T06:36:32,2023-06-24T01:07:43,31,repo-4
pr-801,pull request_801,closed,2022-07-11T20:22:31,2022-09-08T13:07:06,2023-02-24T19:52:27,18,repo-27
pr-802,pull request_802,closed,2023-01-12T03:21:55,2023-01-27T11:26:53,2023-07-08T13:05:49,15,repo-33
pr-803,pull request_803,open,2023-05-19T08:42:55,2023-06-18T15:16:25,2023-06-22T01:58:14,1,repo-9
pr-804,pull request_804,open,2022-12-03T09:48:20,2023-05-10T12:13:33,2023-05-11T15:30:03,49,repo-26
pr-805,pull request_805,closed,2023-02-05T14:18:37,2023-06-04T09:17:41,2023-07-15T05:00:28,97,repo-19
pr-806,pull request_806,closed,2022-09-01T07:44:36,2023-05-16T13:30:22,2023-06-30T14:42:47,69,repo-19
pr-807,pull request_807,closed,2023-02-16T17:06:52,2023-05-04T02:35:38,2023-06-07T10:37:54,29,repo-9
pr-808,pull request_808,open,2023-07-19T21:50:32,2023-07-19T23:48:59,2023-07-19T23:57:47,17,repo-14
pr-809,pull request_809,open,2022-09-20T02:48:19,2022-11-05T17:12:28,2022-11-25T03:16:00,55,repo-20
pr-810,pull request_810,open,2023-06-08T16:27:22,2023-07-10T07:39:51,2023-07-11T21:30:44,10,repo-16
pr-811,pull request_811,closed,2023-02-22T22:45:39,2023-07-16T16:09:20,2023-07-18T13:10:08,96,repo-23
pr-812,pull request_812,closed,2023-06-14T15:08:36,2023-06-24T13:53:19,2023-07-07T17:08:59,25,repo-16
pr-813,pull request_813,closed,2022-08-31T21:13:54,2023-06-27T18:18:26,2023-06-29T04:17:42,46,repo-34
pr-814,pull request_814,closed,2023-03-31T06:16:42,2023-06-12T17:04:15,2023-07-15T00:15:08,44,repo-18
pr-815,pull request_815,closed,2023-04-09T12:27:57,2023-05-15T11:02:14,2023-05-21T06:14:31,29,repo-1
pr-816,pull request_816,open,2023-04-16T03:47:12,2023-06-16T05:25:36,2023-06-24T09:20:29,88,repo-2
pr-817,pull request_817,open,2022-12-07T19:22:40,2022-12-18T15:49:20,2023-06-15T10:26:16,33,repo-8
pr-818,pull request_818,closed,2023-05-23T02:51:27,2023-07-17T04:38:30,2023-07-18T12:09:54,66,repo-4
pr-819,pull request_819,closed,2022-11-01T00:12:43,2022-11-09T16:18:21,2022-12-21T22:05:34,37,repo-16
pr-820,pull request_820,open,2022-09-27T22:24:27,2023-03-25T04:27:37,2023-05-08T13:30:00,31,repo-15
pr-821,pull request_821,closed,2023-01-18T22:30:46,2023-04-30T09:01:59,2023-05-22T17:50:30,60,repo-32
pr-822,pull request_822,closed,2023-01-20T10:40:42,2023-06-21T09:26:19,2023-06-21T14:03:41,66,repo-26
pr-823,pull request_823,open,2022-11-17T07:12:27,2023-07-10T19:21:55,2023-07-14T23:19:22,57,repo-8
pr-824,pull request_824,closed,2023-04-28T01:28:30,2023-05-27T18:06:01,2023-07-07T08:12:01,50,repo-21
pr-825,pull request_825,open,2022-11-26T00:00:32,2022-12-16T22:17:26,2023-01-13T02:25:48,83,repo-14
pr-826,pull request_826,closed,2023-02-26T03:12:03,2023-06-03T01:45:55,2023-06-16T12:42:10,34,repo-18
pr-827,pull request_827,closed,2022-11-28T13:31:19,2023-05-09T06:30:56,2023-07-11T23:39:26,80,repo-34
pr-828,pull request_828,open,2022-07-01T05:57:34,2023-06-02T05:21:12,2023-06-16T20:42:53,63,repo-34
pr-829,pull request_829,open,2022-11-17T20:20:55,2023-04-10T13:17:43,2023-06-28T19:20:29,18,repo-10
pr-830,pull request_830,open,2023-05-14T01:30:15,2023-06-13T16:44:25,2023-06-20T17:24:05,57,repo-23
pr-831,pull request_831,closed,2023-03-26T05:24:11,2023-06-17T07:15:32,2023-06-29T19:54:52,95,repo-14
pr-832,pull request_832,closed,2023-06-03T11:15:42,2023-06-06T18:31:19,2023-07-15T19:16:00,25,repo-21
pr-833,pull request_833,closed,2022-08-16T04:22:34,2023-05-18T16:22:49,2023-06-16T05:21:57,2,repo-20
pr-834,pull request_834,closed,2022-08-06T19:38:10,2022-10-09T21:33:59,2023-05-07T07:41:55,98,repo-12
pr-835,pull request_835,open,2022-10-04T05:50:06,2023-05-06T14:37:27,2023-05-06T19:28:13,42,repo-22
pr-836,pull request_836,open,2022-09-10T20:01:30,2022-12-11T16:05:30,2023-05-25T19:34:11,66,repo-24
pr-837,pull request_837,closed,2023-07-06T20:51:47,2023-07-16T11:09:05,2023-07-18T04:21:27,69,repo-22
pr-838,pull request_838,closed,2022-10-02T04:07:02,2023-07-16T03:39:44,2023-07-16T20:12:26,40,repo-8
pr-839,pull request_839,open,2022-12-24T01:46:57,2023-05-11T20:38:11,2023-05-17T04:19:53,57,repo-18
pr-840,pull request_840,open,2022-09-24T13:32:42,2023-03-12T22:05:13,2023-05-24T09:17:32,75,repo-17
pr-841,pull request_841,open,2022-12-12T00:38:41,2023-04-05T10:28:25,2023-06-19T17:36:36,43,repo-17
pr-842,pull request_842,open,2022-11-27T21:57:27,2023-06-04T19:35:52,2023-07-10T08:21:48,26,repo-31
pr-843,pull request_843,closed,2023-03-05T19:17:06,2023-05-19T10:03:54,2023-06-06T10:25:52,84,repo-24
pr-844,pull request_844,open,2023-06-14T03:55:50,2023-06-25T10:02:23,2023-06-29T06:24:50,77,repo-2
pr-845,pull request_845,open,2023-03-14T22:22:19,2023-06-25T06:42:23,2023-07-18T12:37:34,59,repo-18
pr-846,pull request_846,open,2022-07-19T04:10:54,2022-09-03T14:18:14,2023-06-27T22:51:41,16,repo-34
pr-847,pull request_847,open,2023-03-08T18:55:51,2023-03-15T09:57:44,2023-06-15T16:38:09,50,repo-4
pr-848,pull request_848,closed,2022-09-22T23:05:20,2023-02-02T05:54:08,2023-05-21T09:24:21,44,repo-27
pr-849,pull request_849,closed,2023-06-16T02:01:48,2023-06-21T20:44:21,2023-07-06T13:37:09,72,repo-24
pr-850,pull request_850,open,2023-02-22T10:08:06,2023-06-27T22:09:10,2023-07-05T00:02:07,62,repo-22
pr-851,pull request_851,closed,2023-06-08T02:56:54,2023-07-14T18:21:20,2023-07-17T04:59:40,45,repo-2
pr-852,pull request_852,closed,2022-09-21T02:06:51,2023-02-22T15:00:32,2023-03-17T19:21:12,57,repo-10
pr-853,pull request_853,closed,2023-05-15T01:45:15,2023-07-01T05:08:59,2023-07-06T22:23:15,16,repo-23
pr-854,pull request_854,closed,2023-07-03T21:26:11,2023-07-10T02:03:01,2023-07-12T09:05:26,21,repo-5
pr-855,pull request_855,closed,2022-09-20T14:10:59,2023-05-24T08:38:22,2023-07-19T07:45:36,33,repo-15
pr-856,pull request_856,open,2022-09-17T19:56:13,2023-07-10T13:55:23,2023-07-12T03:28:31,68,repo-14
pr-857,pull request_857,open,2022-08-30T06:46:35,2023-05-05T20:07:21,2023-07-12T06:42:15,58,repo-9
pr-858,pull request_858,closed,2023-03-19T14:22:25,2023-05-10T06:05:36,2023-05-23T06:53:10,38,repo-5
pr-859,pull request_859,closed,2023-01-25T06:12:23,2023-07-02T06:11:56,2023-07-15T01:04:40,72,repo-15
pr-860,pull request_860,closed,2022-09-24T07:26:18,2022-11-24T04:53:01,2023-02-19T00:34:48,38,repo-19
pr-861,pull request_861,closed,2023-07-12T16:17:28,2023-07-17T15:10:48,2023-07-18T22:19:38,75,repo-22
pr-862,pull request_862,open,2022-10-25T06:33:05,2022-10-26T11:49:38,2022-11-22T16:06:55,72,repo-21
pr-863,pull request_863,open,2023-05-10T19:47:33,2023-07-07T06:53:57,2023-07-12T17:31:36,4,repo-32
pr-864,pull request_864,open,2022-10-03T01:01:16,2023-06-10T21:10:03,2023-06-23T05:49:17,21,repo-26
pr-865,pull request_865,open,2022-08-10T16:39:30,2023-05-02T06:03:44,2023-06-25T07:03:16,66,repo-20
pr-866,pull request_866,closed,2022-12-29T07:07:06,2023-06-04T04:33:58,2023-06-16T10:40:22,16,repo-26
pr-867,pull request_867,closed,2022-09-22T14:32:58,2022-12-14T07:00:53,2023-06-18T17:01:58,44,repo-21
pr-868,pull request_868,open,2022-09-12T12:24:31,2023-02-28T22:35:12,2023-03-27T17:16:16,88,repo-29
pr-869,pull request_869,closed,2023-05-28T03:00:17,2023-06-26T02:32:27,2023-06-28T22:03:52,55,repo-5
pr-870,pull request_870,open,2023-04-20T05:39:21,2023-06-27T18:37:38,2023-07-02T07:58:18,7,repo-4
pr-871,pull request_871,open,2023-07-04T21:57:43,2023-07-18T16:42:27,2023-07-19T00:48:53,6,repo-15
pr-872,pull request_872,open,2023-07-03T12:40:07,2023-07-18T23:33:30,2023-07-19T11:52:16,53,repo-34
pr-873,pull request_873,open,2023-04-23T12:02:36,2023-07-15T05:36:38,2023-07-17T14:25:20,41,repo-9
pr-874,pull request_874,closed,2023-01-21T22:22:07,2023-02-12T15:01:54,2023-04-29T07:19:12,58,repo-4
pr-875,pull request_875,closed,2023-06-12T06:02:55,2023-06-26T07:06:55,2023-06-30T14:36:17,8,repo-28
pr-876,pull request_876,closed,2023-05-31T18:37:47,2023-06-13T12:58:28,2023-06-25T19:05:14,37,repo-27
pr-877,pull request_877,closed,2023-07-16T09:16:43,2023-07-18T15:00:03,2023-07-19T22:13:13,76,repo-6
pr-878,pull request_878,closed,2023-05-17T11:04:39,2023-06-26T19:58:48,2023-07-13T06:28:11,16,repo-30
pr-879,pull request_879,open,2023-04-21T06:57:57,2023-05-22T08:21:19,2023-07-19T15:27:51,97,repo-27
pr-880,pull request_880,open,2023-04-13T17:25:25,2023-05-06T17:50:09,2023-06-19T09:14:54,3,repo-10
pr-881,pull request_881,closed,2022-11-09T18:45:09,2023-07-06T10:10:07,2023-07-06T18:21:44,92,repo-9
pr-882,pull request_882,closed,2022-07-03T19:22:03,2022-09-18T14:49:08,2023-02-05T09:12:37,87,repo-8
pr-883,pull request_883,open,2022-11-02T03:31:09,2023-01-20T05:43:30,2023-05-16T11:55:54,27,repo-6
pr-884,pull request_884,closed,2022-11-07T11:07:10,2022-12-01T22:13:50,2023-06-09T12:28:30,28,repo-4
pr-885,pull request_885,open,2022-07-02T02:35:43,2022-09-07T14:35:45,2023-07-03T17:42:18,82,repo-20
pr-886,pull request_886,closed,2022-09-16T06:48:10,2023-03-29T08:17:30,2023-06-07T23:22:30,72,repo-28
pr-887,pull request_887,open,2023-03-12T13:58:09,2023-06-14T07:35:07,2023-07-04T05:21:06,18,repo-5
pr-888,pull request_888,closed,2023-03-21T02:32:18,2023-06-08T06:18:58,2023-06-29T20:24:08,36,repo-4
pr-889,pull request_889,closed,2023-03-05T06:44:16,2023-03-05T22:11:36,2023-07-09T01:04:29,47,repo-5
pr-890,pull request_890,closed,2022-08-08T16:22:58,2023-05-10T06:44:45,2023-05-19T05:57:58,27,repo-13
pr-891,pull request_891,open,2023-05-05T12:38:18,2023-06-14T17:23:24,2023-06-15T20:33:28,28,repo-29
pr-892,pull request_892,open,2022-08-25T20:14:23,2022-10-20T12:40:29,2023-01-25T23:36:50,86,repo-15
pr-893,pull request_893,closed,2022-08-03T07:46:40,2023-04-07T07:12:09,2023-05-11T03:23:39,69,repo-3
pr-894,pull request_894,open,2022-09-18T15:32:35,2022-12-22T06:30:17,2023-05-12T03:57:40,51,repo-3
pr-895,pull request_895,closed,2022-07-26T13:26:43,2023-03-16T03:52:58,2023-05-07T18:14:57,15,repo-22
pr-896,pull request_896,closed,2023-04-20T16:56:10,2023-06-23T20:10:19,2023-07-15T04:50:04,36,repo-34
pr-897,pull request_897,closed,2022-10-21T03:11:22,2023-05-03T10:06:26,2023-07-09T01:05:02,91,repo-32
pr-898,pull request_898,open,2023-07-02T16:07:45,2023-07-06T14:51:16,2023-07-15T22:06:44,26,repo-26
pr-899,pull request_899,closed,2022-07-31T18:39:04,2023-06-08T03:53:46,2023-07-13T13:19:02,35,repo-32
pr-900,pull request_900,closed,2023-04-01T12:31:29,2023-06-11T02:17:47,2023-06-16T20:55:49,34,repo-4
pr-901,pull request_901,closed,2022-07-19T01:17:58,2023-02-25T20:05:48,2023-03-05T14:28:41,77,repo-3
pr-902,pull request_902,open,2023-02-02T15:40:02,2023-02-22T20:55:32,2023-05-21T02:32:31,60,repo-32
pr-903,pull request_903,open,2022-09-29T11:58:57,2023-04-19T21:18:37,2023-05-24T04:08:35,80,repo-33
pr-904,pull request_904,closed,2022-12-15T23:31:03,2023-04-15T20:29:02,2023-05-24T22:17:07,50,repo-13
pr-905,pull request_905,closed,2022-11-01T19:51:18,2023-05-07T18:32:00,2023-05-19T22:49:46,97,repo-22
pr-906,pull request_906,closed,2022-10-12T07:52:56,2023-06-24T03:52:20,2023-07-10T20:28:01,35,repo-25
pr-907,pull request_907,open,2023-05-04T20:30:23,2023-06-27T01:15:13,2023-07-03T06:45:55,40,repo-16
